# x, y
5.302107334136962891e-01 4.162788391113281250e-01 5.473688617348670959e-02 1.644864529371261597e-01
6.007977724075317383e-01 6.460834145545959473e-01 3.527022898197174072e-01 7.623481750488281250e-01
1.933205872774124146e-01 9.814503788948059082e-02 6.486582756042480469e-02 3.504806011915206909e-02
7.818096876144409180e-01 3.684142529964447021e-01 1.808847635984420776e-01 3.119831383228302002e-01
1.188338920474052429e-01 4.529215395450592041e-01 3.741437792778015137e-01 3.329024016857147217e-01
7.040362060070037842e-02 6.872663497924804688e-01 7.373251914978027344e-01 1.340801417827606201e-01
1.274404078722000122e-01 3.547059297561645508e-01 5.842308402061462402e-01 3.376748859882354736e-01
3.728872537612915039e-01 6.866530179977416992e-01 5.664490535855293274e-02 1.358446478843688965e-01
1.160454098135232925e-02 9.195489883422851562e-01 7.105520963668823242e-01 7.192104589194059372e-03
1.883722841739654541e-01 3.119674324989318848e-01 6.398972272872924805e-01 4.192821681499481201e-01
5.589773654937744141e-01 9.764189720153808594e-01 2.604077458381652832e-01 5.309421196579933167e-02
7.045650482177734375e-01 1.853831559419631958e-01 8.866667151451110840e-01 1.534761935472488403e-01
6.947085857391357422e-01 9.217122197151184082e-01 3.735878467559814453e-01 1.838148385286331177e-01
3.141726255416870117e-01 1.468402743339538574e-01 4.061515927314758301e-01 3.553754091262817383e-01
8.056330680847167969e-01 9.812309741973876953e-01 8.173735141754150391e-01 1.834003999829292297e-02
7.140949964523315430e-01 3.040620870888233185e-02 8.327143788337707520e-01 3.742840886116027832e-02
5.592596530914306641e-01 5.457992553710937500e-01 1.162723526358604431e-01 3.474113643169403076e-01
6.669848561286926270e-01 5.967975854873657227e-01 4.886781275272369385e-01 8.252900242805480957e-01
3.484182059764862061e-02 8.873760700225830078e-01 5.158625245094299316e-01 3.780284896492958069e-02
8.837972879409790039e-01 1.430977582931518555e-01 5.679638385772705078e-01 1.516195386648178101e-01
7.411944866180419922e-01 5.065253973007202148e-01 3.293016552925109863e-01 6.242944002151489258e-01
3.922455012798309326e-01 1.768182516098022461e-01 4.590209126472473145e-01 4.933146238327026367e-01
8.528100848197937012e-01 9.457750320434570312e-01 4.768863022327423096e-01 7.542914152145385742e-02
2.035336941480636597e-01 7.330576181411743164e-01 4.169432520866394043e-01 4.287799894809722900e-01
6.330170035362243652e-01 9.482710361480712891e-01 5.661274790763854980e-01 1.446945965290069580e-01
6.165256500244140625e-01 6.771405935287475586e-01 8.145277500152587891e-01 4.362723529338836670e-01
1.053529158234596252e-01 2.358656823635101318e-01 4.478371143341064453e-02 3.076040558516979218e-02
9.161004424095153809e-01 1.519497334957122803e-01 6.247434616088867188e-01 1.106260865926742554e-01
6.255055665969848633e-01 2.691900134086608887e-01 8.010480999946594238e-01 4.043163657188415527e-01
9.562610387802124023e-01 1.427555829286575317e-01 6.237974762916564941e-01 5.495751649141311646e-02
9.426473975181579590e-01 3.764234855771064758e-02 7.594156861305236816e-01 1.450155861675739288e-02
5.793868899345397949e-01 9.629920721054077148e-01 1.124525368213653564e-01 3.889231756329536438e-02
9.894576668739318848e-01 5.130914449691772461e-01 1.151545569300651550e-01 1.170993130654096603e-02
6.047770380973815918e-01 4.087410122156143188e-02 5.116639733314514160e-01 1.211006790399551392e-01
5.698499679565429688e-01 2.837965488433837891e-01 6.691401004791259766e-01 6.546916961669921875e-01
1.873062103986740112e-01 3.450869321823120117e-01 1.782993674278259277e-01 2.606689929962158203e-01
2.409578412771224976e-01 3.429959118366241455e-01 6.717632412910461426e-01 5.189318656921386719e-01
5.485076457262039185e-02 1.340882778167724609e-01 8.210825733840465546e-03 1.808377564884722233e-03
4.856496453285217285e-01 6.439461708068847656e-01 2.963828742504119873e-01 7.209059000015258789e-01
7.337899208068847656e-01 6.272421777248382568e-02 3.604950904846191406e-01 1.315725892782211304e-01
1.200361102819442749e-01 7.286258935928344727e-01 6.700097918510437012e-01 2.386467456817626953e-01
2.706080675125122070e-01 7.314106822013854980e-01 4.721356034278869629e-01 5.592557787895202637e-01
